date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias
2024-03-09,Clothing,Jeans,Central DC,Supplier C,208,189,219,6,97,4.06,84.13,89.95,False,0,False,30,19,10.05,Over-forecast
2024-03-09,Clothing,Dress,South DC,Supplier C,278,330,295,5,97,3.87,89.39,84.24,True,35,False,0,-52,15.76,Under-forecast
2024-03-09,Clothing,Dress,Central DC,Supplier E,200,177,220,17,80,4.11,75.71,87.01,False,0,True,43,23,12.99,Over-forecast
2024-03-09,Food,Coffee,West DC,Supplier E,469,426,533,12,103,4.57,74.88,89.91,False,0,True,107,43,10.09,Over-forecast
2024-03-09,Food,Coffee,Central DC,Supplier E,313,262,358,10,97,4.13,63.36,80.53,False,0,True,96,51,19.47,Over-forecast
2024-03-09,Food,Chocolate,South DC,Supplier B,435,376,493,2,97,4.01,68.88,84.31,False,0,True,117,59,15.69,Over-forecast
2024-03-09,Food,Chocolate,East DC,Supplier E,526,450,577,12,99,4.17,71.78,83.11,False,0,True,127,76,16.89,Over-forecast
2024-03-09,Food,Milk,Central DC,Supplier D,267,305,299,5,101,4.21,98.03,87.54,True,6,False,0,-38,12.46,Under-forecast
2024-03-09,Food,Milk,West DC,Supplier E,360,316,401,7,103,4.03,73.1,86.08,False,0,True,85,44,13.92,Over-forecast
2024-03-09,Home Goods,Chair,South DC,Supplier E,86,97,93,19,80,3.88,95.88,88.66,True,4,False,0,-11,11.34,Under-forecast
2024-03-09,Home Goods,Chair,Central DC,Supplier C,64,57,72,4,99,4.11,73.68,87.72,False,0,True,15,7,12.28,Accurate
2024-03-09,Home Goods,Curtains,West DC,Supplier E,119,102,135,17,70,3.98,67.65,83.33,False,0,True,33,17,16.67,Over-forecast
2024-03-09,Home Goods,Curtains,Central DC,Supplier A,122,112,134,4,100,5.0,80.36,91.07,False,0,False,22,10,8.93,Accurate
2024-03-09,Home Goods,Table,West DC,Supplier A,113,129,119,2,100,4.42,92.25,87.6,True,10,False,0,-16,12.4,Under-forecast
2024-03-09,Home Goods,Table,South DC,Supplier E,145,131,161,10,100,4.38,77.1,89.31,False,0,True,30,14,10.69,Over-forecast
2024-03-09,Sports,Tennis Racket,South DC,Supplier A,204,182,218,3,97,4.55,80.22,87.91,False,0,False,36,22,12.09,Over-forecast
2024-03-09,Sports,Tennis Racket,East DC,Supplier C,100,121,112,6,99,4.04,92.56,82.64,True,9,False,0,-21,17.36,Under-forecast
2024-03-09,Sports,Yoga Mat,East DC,Supplier E,145,164,152,12,99,4.31,92.68,88.41,True,12,False,0,-19,11.59,Under-forecast
2024-03-09,Sports,Yoga Mat,South DC,Supplier C,98,118,104,8,90,3.32,88.14,83.05,True,14,False,0,-20,16.95,Under-forecast
2024-03-09,Sports,Fitness Tracker,East DC,Supplier C,120,145,135,6,100,3.97,93.1,82.76,True,10,False,0,-25,17.24,Under-forecast
2024-03-09,Sports,Fitness Tracker,Central DC,Supplier C,119,105,129,7,97,4.07,77.14,86.67,False,0,True,24,14,13.33,Over-forecast
2024-03-09,Beauty,Makeup,South DC,Supplier D,75,89,82,10,90,3.65,92.13,84.27,True,7,False,0,-14,15.73,Under-forecast
2024-03-09,Beauty,Makeup,East DC,Supplier B,76,90,83,4,100,3.93,92.22,84.44,True,7,False,0,-14,15.56,Under-forecast
2024-03-09,Beauty,Skincare,East DC,Supplier C,186,226,204,9,100,4.07,90.27,82.3,True,22,False,0,-40,17.7,Under-forecast
2024-03-09,Beauty,Skincare,Central DC,Supplier A,134,151,144,3,97,4.34,95.36,88.74,True,7,False,0,-17,11.26,Under-forecast
2024-03-09,Beauty,Shampoo,West DC,Supplier E,220,198,239,10,101,4.15,79.29,88.89,False,0,True,41,22,11.11,Over-forecast
2024-03-09,Beauty,Shampoo,Central DC,Supplier A,132,122,145,1,97,4.49,81.15,91.8,False,0,False,23,10,8.2,Accurate
2024-03-10,Electronics,Phone,West DC,Supplier A,159,137,168,3,97,4.17,77.37,83.94,False,0,True,31,22,16.06,Over-forecast
2024-03-10,Electronics,Phone,South DC,Supplier A,202,185,222,1,99,4.77,80.0,90.81,False,0,False,37,17,9.19,Over-forecast
2024-03-10,Electronics,Tablet,West DC,Supplier A,177,194,190,2,97,4.06,97.94,91.24,True,4,False,0,-17,8.76,Under-forecast
2024-03-10,Electronics,Tablet,East DC,Supplier D,97,112,108,11,97,4.19,96.43,86.61,True,4,False,0,-15,13.39,Under-forecast
2024-03-10,Electronics,Headphones,East DC,Supplier C,201,228,223,7,100,4.26,97.81,88.16,True,5,False,0,-27,11.84,Under-forecast
2024-03-10,Electronics,Headphones,South DC,Supplier E,236,210,255,15,100,4.14,78.57,87.62,False,0,True,45,26,12.38,Over-forecast
2024-03-10,Clothing,Shoes,South DC,Supplier B,158,146,174,2,99,4.55,80.82,91.78,False,0,False,28,12,8.22,Over-forecast
2024-03-10,Clothing,Shoes,Central DC,Supplier A,282,320,314,2,99,4.11,98.12,88.12,True,6,False,0,-38,11.88,Under-forecast
2024-03-10,Clothing,Jacket,East DC,Supplier A,330,303,362,1,97,4.99,80.53,91.09,False,0,False,59,27,8.91,Over-forecast
2024-03-10,Clothing,Jacket,West DC,Supplier A,183,155,199,3,100,4.43,71.61,81.94,False,0,True,44,28,18.06,Over-forecast
2024-03-10,Clothing,Jeans,South DC,Supplier C,246,268,272,7,97,4.76,98.51,91.79,False,0,False,4,-22,8.21,Under-forecast
2024-03-10,Clothing,Jeans,Central DC,Supplier A,125,148,142,3,100,4.23,95.95,84.46,True,6,False,0,-23,15.54,Under-forecast
2024-03-10,Food,Cheese,South DC,Supplier E,178,209,191,12,99,3.52,91.39,85.17,True,18,False,0,-31,14.83,Under-forecast
2024-03-10,Food,Cheese,West DC,Supplier A,192,214,212,3,97,4.2,99.07,89.72,True,2,False,0,-22,10.28,Under-forecast
2024-03-10,Food,Coffee,South DC,Supplier C,295,367,320,6,97,3.41,87.19,80.38,True,47,False,0,-72,19.62,Under-forecast
2024-03-10,Food,Coffee,Central DC,Supplier B,239,211,266,6,90,4.04,73.93,86.73,False,0,True,55,28,13.27,Over-forecast
2024-03-10,Food,Eggs,Central DC,Supplier A,229,255,252,1,97,3.91,98.82,89.8,True,3,False,0,-26,10.2,Under-forecast
2024-03-10,Food,Eggs,West DC,Supplier A,258,309,272,1,97,3.14,88.03,83.5,True,37,False,0,-51,16.5,Under-forecast
2024-03-10,Home Goods,Curtains,West DC,Supplier E,116,136,131,15,97,3.69,96.32,85.29,True,5,False,0,-20,14.71,Under-forecast
2024-03-10,Home Goods,Curtains,South DC,Supplier B,100,113,109,7,90,4.02,96.46,88.5,True,4,False,0,-13,11.5,Under-forecast
2024-03-10,Home Goods,Lamp,South DC,Supplier D,207,181,227,6,99,4.52,74.59,85.64,False,0,True,46,26,14.36,Over-forecast
2024-03-10,Home Goods,Lamp,West DC,Supplier D,165,150,177,4,101,5.0,82.0,90.0,False,0,False,27,15,10.0,Over-forecast
2024-03-10,Home Goods,Table,East DC,Supplier C,201,184,212,6,100,4.96,84.78,90.76,False,0,False,28,17,9.24,Over-forecast
2024-03-10,Home Goods,Table,South DC,Supplier C,163,138,173,4,99,4.33,74.64,81.88,False,0,True,35,25,18.12,Over-forecast
2024-03-10,Sports,Running Shoes,East DC,Supplier E,104,90,116,20,90,3.97,71.11,84.44,False,0,True,26,14,15.56,Over-forecast
2024-03-10,Sports,Running Shoes,West DC,Supplier A,86,105,91,2,100,3.47,86.67,81.9,True,14,False,0,-19,18.1,Under-forecast
2024-03-10,Sports,Fitness Tracker,Central DC,Supplier D,92,78,101,9,100,4.45,70.51,82.05,False,0,True,23,14,17.95,Over-forecast
2024-03-10,Sports,Fitness Tracker,East DC,Supplier C,76,92,84,4,101,3.82,91.3,82.61,True,8,False,0,-16,17.39,Under-forecast
2024-03-10,Sports,Yoga Mat,East DC,Supplier E,144,128,153,23,40,3.7,80.47,87.5,False,0,False,25,16,12.5,Over-forecast
2024-03-10,Sports,Yoga Mat,West DC,Supplier E,70,80,76,17,97,4.05,95.0,87.5,True,4,False,0,-10,12.5,Under-forecast
2024-03-10,Beauty,Hair Dryer,West DC,Supplier D,205,248,217,11,100,2.94,87.5,82.66,True,31,False,0,-43,17.34,Under-forecast
2024-03-10,Beauty,Hair Dryer,Central DC,Supplier E,140,123,154,10,107,4.19,74.8,86.18,False,0,True,31,17,13.82,Over-forecast
2024-03-10,Beauty,Perfume,West DC,Supplier C,139,124,153,8,100,4.23,76.61,87.9,False,0,True,29,15,12.1,Over-forecast
2024-03-10,Beauty,Perfume,South DC,Supplier C,111,98,119,10,90,4.19,78.57,86.73,False,0,True,21,13,13.27,Over-forecast
2024-03-10,Beauty,Makeup,Central DC,Supplier D,112,137,121,8,101,3.61,88.32,81.75,True,16,False,0,-25,18.25,Under-forecast
2024-03-10,Beauty,Makeup,South DC,Supplier C,123,105,140,8,100,4.2,66.67,82.86,False,0,True,35,18,17.14,Over-forecast
2024-03-11,Electronics,Smart Watch,East DC,Supplier A,134,113,144,2,97,4.5,72.57,81.42,False,0,True,31,21,18.58,Over-forecast
2024-03-11,Electronics,Smart Watch,Central DC,Supplier D,173,208,193,8,100,3.85,92.79,83.17,True,15,False,0,-35,16.83,Under-forecast
2024-03-11,Electronics,Camera,West DC,Supplier B,96,115,102,4,99,3.75,88.7,83.48,True,13,False,0,-19,16.52,Under-forecast
2024-03-11,Electronics,Camera,South DC,Supplier C,132,150,150,7,100,4.07,100.0,88.0,False,0,False,0,-18,12.0,Under-forecast
2024-03-11,Electronics,Headphones,West DC,Supplier A,169,149,186,4,100,4.31,75.17,86.58,False,0,True,37,20,13.42,Over-forecast
2024-03-11,Electronics,Headphones,Central DC,Supplier A,163,186,171,3,100,4.01,91.94,87.63,True,15,False,0,-23,12.37,Under-forecast
2024-03-11,Clothing,Jeans,South DC,Supplier E,114,140,126,16,70,3.72,90.0,81.43,True,14,False,0,-26,18.57,Under-forecast
2024-03-11,Clothing,Jeans,East DC,Supplier A,161,146,174,3,97,4.39,80.82,89.73,False,0,False,28,15,10.27,Over-forecast
2024-03-11,Clothing,Dress,South DC,Supplier E,314,279,345,15,90,3.94,76.34,87.46,False,0,True,66,35,12.54,Over-forecast
2024-03-11,Clothing,Dress,East DC,Supplier C,211,195,221,7,99,4.59,86.67,91.79,False,0,False,26,16,8.21,Over-forecast
2024-03-11,Clothing,T-shirt,South DC,Supplier A,224,250,235,1,97,4.15,94.0,89.6,True,15,False,0,-26,10.4,Under-forecast
2024-03-11,Clothing,T-shirt,East DC,Supplier E,279,251,296,13,105,4.35,82.07,88.84,False,0,False,45,28,11.16,Over-forecast
2024-03-11,Food,Coffee,West DC,Supplier E,265,237,292,13,101,4.16,76.79,88.19,False,0,True,55,28,11.81,Over-forecast
2024-03-11,Food,Coffee,East DC,Supplier C,378,324,427,8,100,4.45,68.21,83.33,False,0,True,103,54,16.67,Over-forecast
2024-03-11,Food,Eggs,West DC,Supplier D,346,313,368,8,100,4.33,82.43,89.46,False,0,False,55,33,10.54,Over-forecast
2024-03-11,Food,Eggs,Central DC,Supplier C,182,216,191,6,97,3.16,88.43,84.26,True,25,False,0,-34,15.74,Under-forecast
2024-03-11,Food,Milk,West DC,Supplier D,424,366,448,12,97,4.11,77.6,84.15,False,0,True,82,58,15.85,Over-forecast
2024-03-11,Food,Milk,South DC,Supplier A,164,190,179,4,100,4.11,94.21,86.32,True,11,False,0,-26,13.68,Under-forecast
2024-03-11,Home Goods,Rug,East DC,Supplier C,75,93,81,6,97,3.41,87.1,80.65,True,12,False,0,-18,19.35,Under-forecast
2024-03-11,Home Goods,Rug,West DC,Supplier B,115,129,125,5,97,3.76,96.9,89.15,True,4,False,0,-14,10.85,Under-forecast
2024-03-11,Home Goods,Pillow,East DC,Supplier D,97,113,111,8,105,3.76,98.23,85.84,True,2,False,0,-16,14.16,Under-forecast
2024-03-11,Home Goods,Pillow,South DC,Supplier D,102,119,116,15,80,3.73,97.48,85.71,True,3,False,0,-17,14.29,Under-forecast
2024-03-11,Home Goods,Curtains,Central DC,Supplier D,146,135,156,10,90,4.92,84.44,91.85,False,0,False,21,11,8.15,Over-forecast
2024-03-11,Home Goods,Curtains,South DC,Supplier D,108,96,123,2,105,4.2,71.88,87.5,False,0,True,27,12,12.5,Over-forecast
2024-03-11,Sports,Dumbbells,West DC,Supplier B,159,190,169,4,100,3.34,88.95,83.68,True,21,False,0,-31,16.32,Under-forecast
2024-03-11,Sports,Dumbbells,South DC,Supplier A,105,127,119,2,97,3.7,93.7,82.68,True,8,False,0,-22,17.32,Under-forecast
2024-03-11,Sports,Tennis Racket,South DC,Supplier D,128,146,139,9,100,3.74,95.21,87.67,True,7,False,0,-18,12.33,Under-forecast
2024-03-11,Sports,Tennis Racket,Central DC,Supplier C,71,65,78,10,90,4.88,80.0,90.77,False,0,False,13,6,9.23,Accurate
2024-03-11,Sports,Fitness Tracker,Central DC,Supplier D,142,166,161,11,80,3.7,96.99,85.54,True,5,False,0,-24,14.46,Under-forecast
2024-03-11,Sports,Fitness Tracker,East DC,Supplier D,152,176,159,3,103,4.31,90.34,86.36,True,17,False,0,-24,13.64,Under-forecast
2024-03-11,Beauty,Skincare,Central DC,Supplier A,91,106,98,3,97,4.17,92.45,85.85,True,8,False,0,-15,14.15,Under-forecast
2024-03-11,Beauty,Skincare,West DC,Supplier C,186,171,210,9,100,4.93,77.19,91.23,False,0,True,39,15,8.77,Over-forecast
2024-03-11,Beauty,Makeup,South DC,Supplier E,192,221,218,21,90,3.62,98.64,86.88,True,3,False,0,-29,13.12,Under-forecast
2024-03-11,Beauty,Makeup,East DC,Supplier E,113,137,124,20,100,3.93,90.51,82.48,True,13,False,0,-24,17.52,Under-forecast
2024-03-11,Beauty,Perfume,West DC,Supplier A,125,141,132,2,100,4.23,93.62,88.65,True,9,False,0,-16,11.35,Under-forecast
2024-03-11,Beauty,Perfume,South DC,Supplier C,173,145,195,8,90,3.9,65.52,80.69,False,0,True,50,28,19.31,Over-forecast
2024-03-12,Electronics,Tablet,South DC,Supplier E,146,167,155,20,70,3.44,92.81,87.43,True,12,False,0,-21,12.57,Under-forecast
2024-03-12,Electronics,Tablet,Central DC,Supplier B,214,193,237,4,99,4.16,77.2,89.12,False,0,True,44,21,10.88,Over-forecast
2024-03-12,Electronics,Headphones,West DC,Supplier D,179,164,189,8,97,4.73,84.76,90.85,False,0,False,25,15,9.15,Over-forecast
2024-03-12,Electronics,Headphones,South DC,Supplier D,123,114,129,10,97,4.96,86.84,92.11,False,0,False,15,9,7.89,Accurate
2024-03-12,Electronics,Camera,East DC,Supplier D,99,117,108,8,97,3.82,92.31,84.62,True,9,False,0,-18,15.38,Under-forecast
2024-03-12,Electronics,Camera,South DC,Supplier D,193,162,221,10,80,3.76,63.58,80.86,False,0,True,59,31,19.14,Over-forecast
2024-03-12,Clothing,Jacket,East DC,Supplier E,204,246,214,16,100,3.81,86.99,82.93,True,32,False,0,-42,17.07,Under-forecast
2024-03-12,Clothing,Jacket,West DC,Supplier C,223,190,255,7,90,3.93,65.79,82.63,False,0,True,65,33,17.37,Over-forecast
2024-03-12,Clothing,T-shirt,South DC,Supplier B,102,113,114,2,99,4.48,99.12,90.27,False,0,False,1,-11,9.73,Under-forecast
2024-03-12,Clothing,T-shirt,East DC,Supplier D,146,134,154,9,90,4.33,85.07,91.04,False,0,False,20,12,8.96,Over-forecast
2024-03-12,Clothing,Jeans,East DC,Supplier B,237,267,257,5,100,4.1,96.25,88.76,True,10,False,0,-30,11.24,Under-forecast
2024-03-12,Clothing,Jeans,Central DC,Supplier C,205,235,218,5,100,4.28,92.77,87.23,True,17,False,0,-30,12.77,Under-forecast
2024-03-12,Food,Bread,West DC,Supplier C,146,169,162,7,100,4.27,95.86,86.39,True,7,False,0,-23,13.61,Under-forecast
2024-03-12,Food,Bread,Central DC,Supplier B,174,156,190,4,100,4.01,78.21,88.46,False,0,True,34,18,11.54,Over-forecast
2024-03-12,Food,Milk,West DC,Supplier C,159,198,173,8,97,3.27,87.37,80.3,True,25,False,0,-39,19.7,Under-forecast
2024-03-12,Food,Milk,South DC,Supplier A,212,186,237,3,100,4.75,72.58,86.02,False,0,True,51,26,13.98,Over-forecast
2024-03-12,Food,Chocolate,East DC,Supplier C,317,271,344,5,101,4.66,73.06,83.03,False,0,True,73,46,16.97,Over-forecast
2024-03-12,Food,Chocolate,South DC,Supplier B,270,314,304,5,100,4.02,96.82,85.99,True,10,False,0,-44,14.01,Under-forecast
2024-03-12,Home Goods,Lamp,Central DC,Supplier D,126,106,135,13,60,4.07,72.64,81.13,False,0,True,29,20,18.87,Over-forecast
2024-03-12,Home Goods,Lamp,West DC,Supplier B,86,80,96,3,97,4.64,80.0,92.5,False,0,False,16,6,7.5,Accurate
2024-03-12,Home Goods,Table,Central DC,Supplier D,105,126,112,11,97,3.07,88.89,83.33,True,14,False,0,-21,16.67,Under-forecast
2024-03-12,Home Goods,Table,West DC,Supplier D,103,115,110,6,97,3.95,95.65,89.57,True,5,False,0,-12,10.43,Under-forecast
2024-03-12,Home Goods,Curtains,South DC,Supplier E,173,148,182,11,99,4.27,77.03,83.11,False,0,True,34,25,16.89,Over-forecast
2024-03-12,Home Goods,Curtains,West DC,Supplier E,96,113,103,20,100,4.09,91.15,84.96,True,10,False,0,-17,15.04,Under-forecast
2024-03-12,Sports,Fitness Tracker,West DC,Supplier E,80,95,87,20,80,3.89,91.58,84.21,True,8,False,0,-15,15.79,Under-forecast
2024-03-12,Sports,Fitness Tracker,Central DC,Supplier B,50,59,53,4,100,3.34,89.83,84.75,True,6,False,0,-9,15.25,Accurate
2024-03-12,Sports,Tennis Racket,South DC,Supplier A,168,155,181,2,100,4.76,83.23,91.61,False,0,False,26,13,8.39,Over-forecast
2024-03-12,Sports,Tennis Racket,Central DC,Supplier D,113,97,123,11,99,3.98,73.2,83.51,False,0,True,26,16,16.49,Over-forecast
2024-03-12,Sports,Dumbbells,West DC,Supplier D,97,115,103,9,99,3.15,89.57,84.35,True,12,False,0,-18,15.65,Under-forecast
2024-03-12,Sports,Dumbbells,Central DC,Supplier C,86,104,96,7,97,3.84,92.31,82.69,True,8,False,0,-18,17.31,Under-forecast
2024-03-12,Beauty,Shampoo,East DC,Supplier B,120,147,135,4,99,3.67,91.84,81.63,True,12,False,0,-27,18.37,Under-forecast
2024-03-12,Beauty,Shampoo,West DC,Supplier A,115,103,124,3,97,4.46,79.61,88.35,False,0,True,21,12,11.65,Over-forecast
2024-03-12,Beauty,Hair Dryer,South DC,Supplier E,191,166,214,21,70,4.17,71.08,84.94,False,0,True,48,25,15.06,Over-forecast
2024-03-12,Beauty,Hair Dryer,East DC,Supplier A,95,88,106,2,99,4.37,79.55,92.05,False,0,True,18,7,7.95,Accurate
2024-03-12,Beauty,Makeup,Central DC,Supplier E,135,162,149,11,99,3.87,91.98,83.33,True,13,False,0,-27,16.67,Under-forecast
2024-03-12,Beauty,Makeup,West DC,Supplier E,145,124,165,28,40,3.94,66.94,83.06,False,0,True,41,21,16.94,Over-forecast
2024-03-13,Electronics,Tablet,East DC,Supplier C,123,136,132,3,99,4.38,97.06,90.44,True,4,False,0,-13,9.56,Under-forecast
2024-03-13,Electronics,Tablet,West DC,Supplier C,106,123,120,5,100,4.05,97.56,86.18,True,3,False,0,-17,13.82,Under-forecast
2024-03-13,Electronics,Phone,West DC,Supplier C,100,93,114,9,90,4.88,77.42,92.47,False,0,True,21,7,7.53,Accurate
2024-03-13,Electronics,Phone,Central DC,Supplier A,115,105,126,3,97,4.73,80.0,90.48,False,0,False,21,10,9.52,Accurate
2024-03-13,Electronics,Headphones,West DC,Supplier E,158,133,179,21,60,3.59,65.41,81.2,False,0,True,46,25,18.8,Over-forecast
2024-03-13,Electronics,Headphones,East DC,Supplier D,154,172,176,13,90,4.16,97.67,89.53,False,0,False,4,-18,10.47,Under-forecast
2024-03-13,Clothing,Dress,East DC,Supplier E,309,263,347,19,100,4.11,68.06,82.51,False,0,True,84,46,17.49,Over-forecast
2024-03-13,Clothing,Dress,South DC,Supplier B,134,164,147,4,97,3.18,89.63,81.71,True,17,False,0,-30,18.29,Under-forecast
2024-03-13,Clothing,T-shirt,East DC,Supplier E,317,271,333,16,50,3.49,77.12,83.03,False,0,True,62,46,16.97,Over-forecast
2024-03-13,Clothing,T-shirt,Central DC,Supplier D,343,291,393,9,99,4.29,64.95,82.13,False,0,True,102,52,17.87,Over-forecast
2024-03-13,Clothing,Jeans,West DC,Supplier A,216,267,234,3,100,3.17,87.64,80.9,True,33,False,0,-51,19.1,Under-forecast
2024-03-13,Clothing,Jeans,Central DC,Supplier B,192,211,207,5,100,4.6,98.1,91.0,True,4,False,0,-19,9.0,Under-forecast
2024-03-13,Food,Milk,Central DC,Supplier E,184,220,203,9,101,3.96,92.27,83.64,True,17,False,0,-36,16.36,Under-forecast
2024-03-13,Food,Milk,East DC,Supplier C,311,281,342,4,97,4.53,78.29,89.32,False,0,True,61,30,10.68,Over-forecast
2024-03-13,Food,Cheese,South DC,Supplier A,220,199,247,1,97,4.63,75.88,89.45,False,0,True,48,21,10.55,Over-forecast
2024-03-13,Food,Cheese,West DC,Supplier B,347,396,386,2,97,4.32,97.47,87.63,True,10,False,0,-49,12.37,Under-forecast
2024-03-13,Food,Eggs,East DC,Supplier D,222,195,249,10,90,4.26,72.31,86.15,False,0,True,54,27,13.85,Over-forecast
2024-03-13,Food,Eggs,South DC,Supplier D,147,169,155,11,99,3.92,91.72,86.98,True,14,False,0,-22,13.02,Under-forecast
2024-03-13,Home Goods,Chair,South DC,Supplier E,143,124,162,12,99,4.48,69.35,84.68,False,0,True,38,19,15.32,Over-forecast
2024-03-13,Home Goods,Chair,West DC,Supplier B,95,117,109,4,100,4.2,93.16,81.2,True,8,False,0,-22,18.8,Under-forecast
2024-03-13,Home Goods,Lamp,South DC,Supplier B,120,101,132,6,100,4.7,69.31,81.19,False,0,True,31,19,18.81,Over-forecast
2024-03-13,Home Goods,Lamp,Central DC,Supplier E,92,105,101,15,105,3.99,96.19,87.62,True,4,False,0,-13,12.38,Under-forecast
2024-03-13,Home Goods,Rug,South DC,Supplier A,81,99,91,2,97,4.12,91.92,81.82,True,8,False,0,-18,18.18,Under-forecast
2024-03-13,Home Goods,Rug,West DC,Supplier E,88,78,94,14,103,4.57,79.49,87.18,False,0,True,16,10,12.82,Accurate
2024-03-13,Sports,Running Shoes,South DC,Supplier C,68,79,75,10,90,3.82,94.94,86.08,True,4,False,0,-11,13.92,Under-forecast
2024-03-13,Sports,Running Shoes,Central DC,Supplier E,56,70,59,16,100,3.13,84.29,80.0,True,11,False,0,-14,20.0,Under-forecast
2024-03-13,Sports,Yoga Mat,South DC,Supplier A,73,90,81,2,99,4.25,90.0,81.11,True,9,False,0,-17,18.89,Under-forecast
2024-03-13,Sports,Yoga Mat,East DC,Supplier E,87,107,93,22,60,2.69,86.92,81.31,True,14,False,0,-20,18.69,Under-forecast
2024-03-13,Sports,Dumbbells,South DC,Supplier A,181,161,193,3,100,4.53,80.12,87.58,False,0,False,32,20,12.42,Over-forecast
2024-03-13,Sports,Dumbbells,East DC,Supplier C,192,169,216,9,100,4.4,72.19,86.39,False,0,True,47,23,13.61,Over-forecast
2024-03-13,Beauty,Skincare,Central DC,Supplier C,59,71,67,8,97,4.04,94.37,83.1,True,4,False,0,-12,16.9,Under-forecast
2024-03-13,Beauty,Skincare,South DC,Supplier C,199,169,220,10,70,4.17,69.82,82.25,False,0,True,51,30,17.75,Over-forecast
2024-03-13,Beauty,Makeup,Central DC,Supplier C,166,144,175,6,100,4.69,78.47,84.72,False,0,True,31,22,15.28,Over-forecast
2024-03-13,Beauty,Makeup,East DC,Supplier A,111,125,123,2,97,4.36,98.4,88.8,True,2,False,0,-14,11.2,Under-forecast
2024-03-13,Beauty,Perfume,Central DC,Supplier A,173,192,181,2,97,3.97,94.27,90.1,True,11,False,0,-19,9.9,Under-forecast
2024-03-13,Beauty,Perfume,West DC,Supplier B,137,116,145,5,90,4.52,75.0,81.9,False,0,True,29,21,18.1,Over-forecast
2024-03-14,Electronics,Smart Watch,East DC,Supplier A,147,166,157,4,100,4.09,94.58,88.55,True,9,False,0,-19,11.45,Under-forecast
2024-03-14,Electronics,Smart Watch,South DC,Supplier D,156,143,172,8,90,4.44,79.72,90.91,False,0,True,29,13,9.09,Over-forecast
2024-03-14,Electronics,Headphones,South DC,Supplier E,94,84,107,20,90,4.25,72.62,88.1,False,0,True,23,10,11.9,Accurate
2024-03-14,Electronics,Headphones,Central DC,Supplier D,169,191,194,9,103,4.15,98.43,88.48,False,0,False,3,-22,11.52,Under-forecast
2024-03-14,Electronics,Laptop,East DC,Supplier A,86,101,95,2,100,3.85,94.06,85.15,True,6,False,0,-15,14.85,Under-forecast
2024-03-14,Electronics,Laptop,Central DC,Supplier A,214,190,244,1,97,4.46,71.58,87.37,False,0,True,54,24,12.63,Over-forecast
2024-03-14,Clothing,T-shirt,Central DC,Supplier E,155,142,170,11,90,4.31,80.28,90.85,False,0,False,28,13,9.15,Over-forecast
